json2tab	VOA_EN_NW_2017_03_10_3760351_0-7	US	VOA_EN_NW_2017_03_10_3760351_0:0-1	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-8	Commerce	VOA_EN_NW_2017_03_10_3760351_0:3-10	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-9	Secretary	VOA_EN_NW_2017_03_10_3760351_0:12-20	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-10	Wilbur Ross	VOA_EN_NW_2017_03_10_3760351_0:22-32	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-11	Department of Commerce	VOA_EN_NW_2017_03_10_3760351_0:65-86	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-12	Washington	VOA_EN_NW_2017_03_10_3760351_0:91-100	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_10_3760351_0-13	D.C	VOA_EN_NW_2017_03_10_3760351_0:103-105	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-7	Singapore	VOA_EN_NW_2017_07_16_3946130_0:7-15	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-8	Minister	VOA_EN_NW_2017_07_16_3946130_0:25-32	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-9	Lee Hsien Loong	VOA_EN_NW_2017_07_16_3946130_0:34-48	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-10	Singapore	VOA_EN_NW_2017_07_16_3946130_0:186-194	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-11	Brunei	VOA_EN_NW_2017_07_16_3946130_0:200-205	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-12	Istana	VOA_EN_NW_2017_07_16_3946130_0:214-219	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_07_16_3946130_0-13	Singapore	VOA_EN_NW_2017_07_16_3946130_0:239-247	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-6	kings	VOA_EN_NW_2017_03_29_3786911_1:24-28	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-7	presidents	VOA_EN_NW_2017_03_29_3786911_1:31-40	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-8	officials	VOA_EN_NW_2017_03_29_3786911_1:50-58	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-9	Arab League	VOA_EN_NW_2017_03_29_3786911_1:69-79	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-10	Dead Sea	VOA_EN_NW_2017_03_29_3786911_1:136-143	NIL	LOC	NAM	1.0
json2tab	VOA_EN_NW_2017_03_29_3786911_1-11	Jordan	VOA_EN_NW_2017_03_29_3786911_1:148-153	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-4	Participants	VOA_EN_NW_2017_03_28_3785249_2:0-11	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-5	teachers	VOA_EN_NW_2017_03_28_3785249_2:16-23	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-6	Yaounde	VOA_EN_NW_2017_03_28_3785249_2:35-41	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-7	Cameroon	VOA_EN_NW_2017_03_28_3785249_2:44-51	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-10	Moki Edwin Kindzeka	VOA_EN_NW_2017_03_28_3785249_2:78-96	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_28_3785249_2-11	VOA	VOA_EN_NW_2017_03_28_3785249_2:102-104	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-8	White House	VOA_EN_NW_2017_03_27_3783363_0:7-17	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-9	Adviser	VOA_EN_NW_2017_03_27_3783363_0:26-32	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-10	Jared Kushner	VOA_EN_NW_2017_03_27_3783363_0:34-46	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-11	Donald Trump	VOA_EN_NW_2017_03_27_3783363_0:77-88	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-12	leaders	VOA_EN_NW_2017_03_27_3783363_0:129-135	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-13	Roosevelt Room	VOA_EN_NW_2017_03_27_3783363_0:144-157	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-14	White House	VOA_EN_NW_2017_03_27_3783363_0:166-176	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_0-15	Washington	VOA_EN_NW_2017_03_27_3783363_0:181-190	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-2	conservator	VOA_EN_NW_2017_04_25_3824480_0:2-12	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-3	U.S.	VOA_EN_NW_2017_04_25_3824480_0:21-24	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-9	Holocaust Memorial Museum	VOA_EN_NW_2017_04_25_3824480_0:26-50	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-10	center	VOA_EN_NW_2017_04_25_3824480_0:80-85	NIL	ORG	NOM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-11	prisoner	VOA_EN_NW_2017_04_25_3824480_0:147-154	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-12	Nazi	VOA_EN_NW_2017_04_25_3824480_0:161-164	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_04_25_3824480_0-13	camp	VOA_EN_NW_2017_04_25_3824480_0:180-183	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-4	shopper	VOA_EN_NW_2017_03_30_3789319_0:9-15	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-5	Lowe's	VOA_EN_NW_2017_03_30_3789319_0:58-63	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-6	store	VOA_EN_NW_2017_03_30_3789319_0:65-69	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-7	Atlanta	VOA_EN_NW_2017_03_30_3789319_0:74-80	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-9	the Commerce Department	VOA_EN_NW_2017_03_30_3789319_0:114-136	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_30_3789319_0-11	consumer	VOA_EN_NW_2017_03_30_3789319_0:254-261	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-7	Venezuelan	VOA_EN_NW_2017_04_03_3794587_0:0-9	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-8	President	VOA_EN_NW_2017_04_03_3794587_0:11-19	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-9	Nicolas Maduro	VOA_EN_NW_2017_04_03_3794587_0:21-34	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-10	Luisa Ortega Diaz	VOA_EN_NW_2017_04_03_3794587_0:68-84	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-11	Miraflores	VOA_EN_NW_2017_04_03_3794587_0:106-115	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-12	palace	VOA_EN_NW_2017_04_03_3794587_0:130-135	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-13	Caracas	VOA_EN_NW_2017_04_03_3794587_0:140-146	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_03_3794587_0-15	Presidencia de Venezuela	VOA_EN_NW_2017_04_03_3794587_0:165-188	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-7	White House	VOA_EN_NW_2017_03_12_3761985_1:0-10	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-8	secretary	VOA_EN_NW_2017_03_12_3761985_1:25-33	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-9	Sarah Huckabee Sanders	VOA_EN_NW_2017_03_12_3761985_1:35-56	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-10	her	VOA_EN_NW_2017_03_12_3761985_1:67-69	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-11	office	VOA_EN_NW_2017_03_12_3761985_1:71-76	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-12	White House	VOA_EN_NW_2017_03_12_3761985_1:85-95	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_03_12_3761985_1-13	Washington	VOA_EN_NW_2017_03_12_3761985_1:100-109	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-6	military	VOA_EN_NW_2017_05_25_3870543_1:2-9	NIL	ORG	NOM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-7	officer	VOA_EN_NW_2017_05_25_3870543_1:11-17	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-8	bus	VOA_EN_NW_2017_05_25_3870543_1:30-32	NIL	VEH	NOM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-9	stop	VOA_EN_NW_2017_05_25_3870543_1:34-37	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-10	Jakarta	VOA_EN_NW_2017_05_25_3870543_1:82-88	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-11	Indonesia	VOA_EN_NW_2017_05_25_3870543_1:91-99	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-16	Indonesia	VOA_EN_NW_2017_05_25_3870543_1:116-124	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-17	Joko "Jokowi" Widodo	VOA_EN_NW_2017_05_25_3870543_1:138-157	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-18	network	VOA_EN_NW_2017_05_25_3870543_1:199-205	NIL	ORG	NOM	1.0
json2tab	VOA_EN_NW_2017_05_25_3870543_1-19	police	VOA_EN_NW_2017_05_25_3870543_1:249-254	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-6	Russia	VOA_EN_NW_2017_03_27_3783363_1:7-12	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-7	ambassador	VOA_EN_NW_2017_03_27_3783363_1:16-25	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-8	U.S	VOA_EN_NW_2017_03_27_3783363_1:34-36	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-9	Sergey Kislyak	VOA_EN_NW_2017_03_27_3783363_1:39-52	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-10	reporters	VOA_EN_NW_2017_03_27_3783363_1:67-75	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_27_3783363_1-11	Washington	VOA_EN_NW_2017_03_27_3783363_1:80-89	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-6	physician	VOA_EN_NW_2017_05_17_3855016_0:9-17	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-7	patient	VOA_EN_NW_2017_05_17_3855016_0:49-55	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-8	cancer	VOA_EN_NW_2017_05_17_3855016_0:66-71	NIL	MHI	NAM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-9	Southern New Hampshire Medical Center	VOA_EN_NW_2017_05_17_3855016_0:76-112	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-10	Nashua	VOA_EN_NW_2017_05_17_3855016_0:117-122	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_05_17_3855016_0-11	New Hampshire	VOA_EN_NW_2017_05_17_3855016_0:125-137	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-15	Yemeni	VOA_EN_NW_2017_06_27_3918160_1:9-14	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-16	national	VOA_EN_NW_2017_06_27_3918160_1:16-23	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-17	who	VOA_EN_NW_2017_06_27_3918160_1:25-27	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-18	U.S.	VOA_EN_NW_2017_06_27_3918160_1:55-58	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-19	Trump	VOA_EN_NW_2017_06_27_3918160_1:88-92	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-20	administration	VOA_EN_NW_2017_06_27_3918160_1:94-107	NIL	ORG	NOM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-21	his	VOA_EN_NW_2017_06_27_3918160_1:151-153	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-22	his	VOA_EN_NW_2017_06_27_3918160_1:169-171	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-23	reporters	VOA_EN_NW_2017_06_27_3918160_1:189-197	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-24	he	VOA_EN_NW_2017_06_27_3918160_1:202-203	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-25	his	VOA_EN_NW_2017_06_27_3918160_1:246-248	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-26	family	VOA_EN_NW_2017_06_27_3918160_1:250-255	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-27	Washington Dulles International Airport	VOA_EN_NW_2017_06_27_3918160_1:261-299	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-28	Chantilly	VOA_EN_NW_2017_06_27_3918160_1:304-312	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_27_3918160_1-29	Virginia	VOA_EN_NW_2017_06_27_3918160_1:315-322	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-8	Turkey	VOA_EN_NW_2017_04_17_3814268_1:0-5	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-9	President	VOA_EN_NW_2017_04_17_3814268_1:9-17	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-10	Recep Tayyip Erdogan	VOA_EN_NW_2017_04_17_3814268_1:19-38	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-11	his	VOA_EN_NW_2017_04_17_3814268_1:44-46	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-12	wife	VOA_EN_NW_2017_04_17_3814268_1:48-51	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-13	Emine Erdogan	VOA_EN_NW_2017_04_17_3814268_1:53-65	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-14	supporters	VOA_EN_NW_2017_04_17_3814268_1:97-106	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_04_17_3814268_1-15	Istanbul	VOA_EN_NW_2017_04_17_3814268_1:181-188	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_14_3899965_0-4	car	VOA_EN_NW_2017_06_14_3899965_0:2-4	NIL	VEH	NOM	1.0
json2tab	VOA_EN_NW_2017_06_14_3899965_0-5	wall	VOA_EN_NW_2017_06_14_3899965_0:49-52	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_06_14_3899965_0-6	Quetzaltenango	VOA_EN_NW_2017_06_14_3899965_0:81-94	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_06_14_3899965_0-7	Guatemala	VOA_EN_NW_2017_06_14_3899965_0:97-105	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-9	French	VOA_EN_NW_2017_01_06_3666451_0:10-15	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-10	candidate	VOA_EN_NW_2017_01_06_3666451_0:30-38	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-11	Marine Le Pen	VOA_EN_NW_2017_01_06_3666451_0:40-52	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-12	she	VOA_EN_NW_2017_01_06_3666451_0:59-61	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-13	U.S.	VOA_EN_NW_2017_01_06_3666451_0:72-75	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-14	President	VOA_EN_NW_2017_01_06_3666451_0:77-85	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-15	Donald Trump	VOA_EN_NW_2017_01_06_3666451_0:93-104	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-16	his	VOA_EN_NW_2017_01_06_3666451_0:114-116	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-17	France	VOA_EN_NW_2017_01_06_3666451_0:167-172	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-23	she	VOA_EN_NW_2017_01_06_3666451_0:192-194	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-24	his	VOA_EN_NW_2017_01_06_3666451_0:214-216	NIL	PER	PRO	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-25	EU	VOA_EN_NW_2017_01_06_3666451_0:236-237	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-26	U.S.	VOA_EN_NW_2017_01_06_3666451_0:239-242	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-27	France	VOA_EN_NW_2017_01_06_3666451_0:282-287	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_0-29	Bryant	VOA_EN_NW_2017_01_06_3666451_0:294-299	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_1-3	Marine Le Pen	VOA_EN_NW_2017_01_06_3666451_1:0-12	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_1-4	National Front party	VOA_EN_NW_2017_01_06_3666451_1:21-40	NIL	ORG	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_1-5	French	VOA_EN_NW_2017_01_06_3666451_1:78-83	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_01_06_3666451_1-7	Bryant	VOA_EN_NW_2017_01_06_3666451_1:131-136	NIL	PER	NAM	1.0
json2tab	VOA_EN_NW_2017_03_23_3778372_1-7	Jewish	VOA_EN_NW_2017_03_23_3778372_1:57-62	NIL	PER	NOM	1.0
json2tab	VOA_EN_NW_2017_03_23_3778372_1-8	headstones	VOA_EN_NW_2017_03_23_3778372_1:64-73	NIL	FAC	NOM	1.0
json2tab	VOA_EN_NW_2017_03_23_3778372_1-9	Chesed Shel Emeth Cemetery	VOA_EN_NW_2017_03_23_3778372_1:111-136	NIL	FAC	NAM	1.0
json2tab	VOA_EN_NW_2017_03_23_3778372_1-10	University City	VOA_EN_NW_2017_03_23_3778372_1:141-155	NIL	GPE	NAM	1.0
json2tab	VOA_EN_NW_2017_03_23_3778372_1-11	suburb	VOA_EN_NW_2017_03_23_3778372_1:160-165	NIL	GPE	NOM	1.0
